frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
3272, 0, 109.142, 0.88, 1, 1.51, 0.00, 0.66, 0.00, 0.00, 0.65, 0.00, 0.26, 0.00, 0.00, 0.00, 1.63, 0.00, 0.00, 0.00, 0.71, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3273, 0, 109.176, 0.88, 1, 1.58, 0.00, 0.71, 0.00, 0.00, 0.49, 0.00, 0.17, 0.00, 0.00, 0.00, 1.61, 0.00, 0.00, 0.00, 0.53, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3274, 0, 109.209, 0.98, 1, 1.57, 0.00, 0.86, 0.00, 0.00, 0.51, 0.00, 0.23, 0.00, 0.00, 0.00, 1.56, 0.00, 0.00, 0.00, 0.30, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3275, 0, 109.242, 0.98, 1, 1.41, 0.00, 1.03, 0.00, 0.00, 0.48, 0.00, 0.24, 0.00, 0.00, 0.00, 1.67, 0.00, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3276, 0, 109.276, 0.98, 1, 1.22, 0.00, 1.15, 0.00, 0.00, 0.43, 0.00, 0.37, 0.00, 0.00, 0.00, 1.58, 0.00, 0.00, 0.00, 0.00, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
3277, 0, 109.309, 0.98, 1, 0.86, 0.00, 1.25, 0.00, 0.00, 0.15, 0.00, 0.39, 0.00, 0.00, 0.00, 1.42, 0.00, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
3278, 0, 109.343, 0.98, 1, 0.58, 0.00, 1.37, 0.00, 0.00, 0.02, 0.00, 0.37, 0.00, 0.00, 0.00, 1.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
3279, 0, 109.376, 0.98, 1, 0.48, 0.00, 1.49, 0.00, 0.00, 0.00, 0.00, 0.30, 0.00, 0.00, 0.00, 0.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
3280, 0, 109.409, 0.98, 1, 0.68, 0.00, 1.58, 0.00, 0.00, 0.00, 0.00, 0.36, 0.00, 0.00, 0.00, 0.32, 0.20, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3281, 0, 109.443, 0.98, 1, 1.12, 0.00, 1.80, 0.00, 0.00, 0.00, 0.00, 0.48, 0.00, 0.00, 0.00, 0.07, 0.63, 0.00, 0.00, 0.00, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
3282, 0, 109.476, 0.82, 1, 1.66, 0.00, 2.02, 0.00, 0.00, 0.00, 0.00, 0.62, 0.00, 0.00, 0.00, 0.20, 0.98, 0.00, 0.00, 0.00, 0.43, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
3283, 0, 109.509, 0.82, 1, 1.58, 0.00, 1.60, 0.00, 0.00, 0.00, 0.00, 0.49, 0.00, 0.00, 0.00, 1.00, 0.96, 0.00, 0.00, 0.29, 1.12, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
3284, 0, 109.543, 0.93, 1, 1.44, 0.00, 1.16, 0.00, 0.00, 0.24, 0.00, 0.27, 0.00, 0.00, 0.00, 1.59, 0.59, 0.00, 0.00, 0.65, 1.42, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00
3285, 0, 109.576, 0.98, 1, 1.15, 0.00, 0.57, 0.00, 0.00, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 1.96, 0.25, 0.00, 0.00, 1.05, 1.59, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00
3286, 0, 109.610, 0.98, 1, 1.34, 0.00, 0.63, 0.00, 0.00, 0.54, 0.00, 0.00, 0.00, 0.00, 0.00, 1.37, 0.08, 0.00, 0.18, 1.09, 1.14, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00
3287, 0, 109.643, 0.98, 1, 1.38, 0.00, 0.53, 0.00, 0.00, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.84, 0.00, 0.00, 0.41, 1.11, 0.95, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00
3288, 0, 109.676, 0.98, 1, 1.36, 0.00, 0.56, 0.00, 0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.29, 0.00, 0.00, 0.77, 1.09, 0.78, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
3289, 0, 109.710, 0.98, 1, 1.28, 0.00, 0.53, 0.00, 0.00, 0.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 0.00, 0.93, 1.07, 0.80, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
3290, 0, 109.743, 0.98, 1, 1.22, 0.00, 0.51, 0.00, 0.00, 0.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.08, 0.95, 0.74, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
3291, 0, 109.776, 0.98, 1, 1.28, 0.00, 0.49, 0.00, 0.00, 0.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.24, 0.82, 0.68, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
3292, 0, 109.810, 0.98, 1, 1.31, 0.00, 0.48, 0.00, 0.00, 0.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.03, 0.00, 1.56, 0.84, 0.69, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
3293, 0, 109.843, 0.98, 1, 1.33, 0.00, 0.51, 0.00, 0.00, 0.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.09, 0.00, 1.90, 1.02, 0.70, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
3294, 0, 109.876, 0.98, 1, 1.23, 0.00, 0.56, 0.00, 0.00, 0.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.03, 0.17, 0.00, 2.17, 1.42, 0.73, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3295, 0, 109.910, 0.98, 1, 1.26, 0.00, 0.63, 0.00, 0.00, 0.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.03, 0.23, 0.00, 2.21, 1.60, 0.66, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3296, 0, 109.943, 0.98, 1, 1.36, 0.00, 0.73, 0.00, 0.00, 0.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.17, 0.00, 2.32, 1.66, 0.60, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3297, 0, 109.977, 0.98, 1, 1.44, 0.00, 0.71, 0.00, 0.00, 0.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.05, 0.09, 0.00, 2.36, 1.45, 0.53, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3298, 0, 110.010, 0.98, 1, 1.41, 0.00, 0.64, 0.00, 0.00, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.20, 0.00, 0.00, 2.63, 1.58, 0.52, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3299, 0, 110.043, 0.98, 1, 1.24, 0.00, 0.51, 0.00, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.33, 0.00, 0.00, 2.60, 1.77, 0.40, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3300, 0, 110.077, 0.93, 1, 1.15, 0.00, 0.44, 0.00, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.50, 0.00, 0.00, 2.50, 2.13, 0.33, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3301, 0, 110.110, 0.98, 1, 1.05, 0.00, 0.33, 0.00, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.50, 0.00, 0.00, 2.12, 2.12, 0.28, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3302, 0, 110.143, 0.98, 1, 0.95, 0.00, 0.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.54, 0.00, 0.00, 1.77, 1.91, 0.38, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3303, 0, 110.177, 0.98, 1, 0.90, 0.00, 0.27, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.49, 0.00, 0.00, 1.55, 1.58, 0.38, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3304, 0, 110.210, 0.98, 1, 0.95, 0.00, 0.41, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.48, 0.00, 0.00, 1.63, 1.61, 0.30, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3305, 0, 110.243, 0.93, 1, 1.02, 0.00, 0.48, 0.00, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.61, 0.00, 0.00, 1.87, 1.90, 0.24, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3306, 0, 110.277, 0.93, 1, 0.98, 0.00, 0.64, 0.00, 0.00, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.74, 0.00, 0.00, 2.20, 2.24, 0.25, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3307, 0, 110.310, 0.93, 1, 0.95, 0.00, 0.62, 0.00, 0.00, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.87, 0.00, 0.00, 2.30, 2.27, 0.33, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3308, 0, 110.344, 0.93, 1, 0.93, 0.00, 0.58, 0.00, 0.00, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.87, 0.00, 0.00, 2.28, 2.22, 0.39, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3309, 0, 110.377, 0.93, 1, 0.89, 0.00, 0.42, 0.00, 0.00, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.86, 0.00, 0.00, 1.84, 1.98, 0.38, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
3310, 0, 110.410, 0.98, 1, 0.76, 0.00, 0.33, 0.00, 0.00, 0.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.85, 0.00, 0.00, 1.18, 1.70, 0.32, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
3311, 0, 110.444, 0.98, 1, 0.67, 0.00, 0.15, 0.00, 0.00, 0.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.72, 0.00, 0.00, 0.76, 1.29, 0.20, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
3312, 0, 110.477, 0.98, 1, 0.62, 0.00, 0.11, 0.00, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.79, 0.00, 0.00, 0.44, 0.97, 0.14, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
3313, 0, 110.510, 0.98, 1, 0.67, 0.00, 0.05, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.89, 0.00, 0.00, 0.48, 0.77, 0.19, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
3314, 0, 110.544, 0.98, 1, 0.70, 0.00, 0.05, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 1.04, 0.00, 0.00, 0.23, 0.69, 0.25, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
3315, 0, 110.577, 0.98, 1, 0.73, 0.00, 0.12, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.02, 0.00, 0.00, 0.15, 0.67, 0.35, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
3316, 0, 110.611, 0.98, 1, 0.69, 0.00, 0.15, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.85, 0.00, 0.00, 0.06, 0.89, 0.32, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00
3317, 0, 110.644, 0.98, 1, 0.77, 0.00, 0.22, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.54, 0.00, 0.00, 0.31, 0.98, 0.36, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
3318, 0, 110.677, 0.98, 1, 0.84, 0.00, 0.25, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.22, 0.00, 0.00, 0.66, 0.96, 0.38, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
3319, 0, 110.711, 0.98, 1, 0.90, 0.00, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.00, 0.00, 1.05, 0.75, 0.44, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
3320, 0, 110.744, 0.98, 1, 0.66, 0.00, 0.50, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.24, 0.58, 0.30, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
3321, 0, 110.777, 0.98, 1, 0.48, 0.00, 0.61, 0.00, 0.00, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.51, 0.35, 0.31, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
3322, 0, 110.811, 0.98, 1, 0.34, 0.00, 0.68, 0.00, 0.00, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.71, 0.22, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
3323, 0, 110.844, 0.98, 1, 0.31, 0.00, 0.66, 0.00, 0.00, 0.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.92, 0.11, 0.28, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3324, 0, 110.877, 0.98, 1, 0.28, 0.00, 0.71, 0.00, 0.00, 0.62, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.11, 0.19, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3325, 0, 110.911, 0.98, 1, 0.21, 0.00, 0.71, 0.00, 0.00, 0.83, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.30, 0.25, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3326, 0, 110.944, 0.98, 1, 0.25, 0.00, 0.80, 0.00, 0.00, 1.07, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.49, 0.22, 0.23, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3327, 0, 110.978, 0.98, 1, 0.20, 0.00, 0.83, 0.00, 0.00, 1.36, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.45, 0.23, 0.18, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3328, 0, 111.011, 0.98, 1, 0.12, 0.00, 0.84, 0.00, 0.00, 1.44, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.36, 0.26, 0.14, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3329, 0, 111.044, 0.98, 1, 0.04, 0.00, 0.87, 0.00, 0.00, 1.35, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.26, 0.44, 0.05, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00
3330, 0, 111.078, 0.98, 1, 0.09, 0.00, 0.80, 0.03, 0.00, 1.31, 0.00, 0.27, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 2.01, 0.68, 0.09, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
3331, 0, 111.111, 0.98, 1, 0.18, 0.00, 0.74, 0.03, 0.00, 1.36, 0.00, 0.27, 0.00, 0.00, 0.00, 0.26, 0.00, 0.00, 1.52, 0.99, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
3332, 0, 111.144, 0.98, 1, 0.27, 0.00, 0.57, 0.03, 0.00, 1.41, 0.00, 0.21, 0.00, 0.00, 0.08, 0.67, 0.00, 0.00, 0.78, 1.20, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00
3333, 0, 111.178, 0.98, 1, 0.30, 0.00, 0.42, 0.02, 0.00, 1.13, 0.00, 0.00, 0.00, 0.00, 0.09, 1.08, 0.00, 0.00, 0.26, 1.01, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
3334, 0, 111.211, 0.98, 1, 0.20, 0.00, 0.35, 0.13, 0.00, 0.94, 0.00, 0.00, 0.00, 0.00, 0.09, 1.07, 0.00, 0.00, 0.00, 0.61, 0.27, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
3335, 0, 111.244, 0.98, 1, 0.10, 0.00, 0.37, 0.13, 0.00, 0.93, 0.00, 0.00, 0.00, 0.00, 0.02, 0.89, 0.00, 0.00, 0.09, 0.42, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
3336, 0, 111.278, 0.98, 1, 0.00, 0.00, 0.41, 0.11, 0.00, 1.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.69, 0.00, 0.00, 0.28, 0.53, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
3337, 0, 111.311, 0.98, 1, 0.00, 0.00, 0.37, 0.00, 0.00, 1.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.67, 0.00, 0.00, 0.39, 0.71, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
3338, 0, 111.345, 0.98, 1, 0.00, 0.00, 0.32, 0.00, 0.00, 1.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.56, 0.00, 0.00, 0.45, 0.81, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00
3339, 0, 111.378, 0.98, 1, 0.00, 0.00, 0.26, 0.00, 0.00, 1.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.33, 0.00, 0.00, 0.62, 0.79, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
3340, 0, 111.411, 0.98, 1, 0.00, 0.00, 0.24, 0.00, 0.00, 1.27, 0.00, 0.02, 0.00, 0.00, 0.00, 0.11, 0.00, 0.00, 0.81, 0.80, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
3341, 0, 111.445, 0.98, 1, 0.00, 0.00, 0.21, 0.00, 0.00, 1.23, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.96, 0.71, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
